track_id,track_name,track_popularity,duration_ms,explicit,album_name,release_date,artists,artist_ids,spotify_url,year,primary_artist_id,primary_artist_genres,primary_artist_popularity,primary_artist_followers
65vJAh07BdwurqR9SRa6f8,Apaguei Pra Todos - Ao Vivo,76,198678,False,"Ferrugem 10 Anos, Vol. 1: O Início (Ao Vivo)",2024-04-18,"Ferrugem, Sorriso Maroto","5ZfBThYiIIhL7jHMG8gDB2,1fUSLFr4WUBx7joEcGwpvG",https://open.spotify.com/track/65vJAh07BdwurqR9SRa6f8,2024,5ZfBThYiIIhL7jHMG8gDB2,"['pagode', 'samba']",76,6367696
4seW5sDVICaZw34NzrHPm0,Tando,64,212000,False,Tando,2024-11-28,"Nuzio Medeiros, Henry Freitas, Kadu Martins","55tbxmVOI2mQ5eBWXPK7tL,6wduHvHCH5QZtWs6ULilDM,57VQCKnZ9nhS7bvoviXuZK",https://open.spotify.com/track/4seW5sDVICaZw34NzrHPm0,2024,55tbxmVOI2mQ5eBWXPK7tL,"['forró', 'piseiro', 'arrocha', 'seresta']",55,131282
7Elw15XWLpOi4qzHyAwa9e,Nosso Primeiro Beijo - Ao Vivo,73,168805,False,"Serenata da GG, Vol. 1 (Ao Vivo)",2024-05-30,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,https://open.spotify.com/track/7Elw15XWLpOi4qzHyAwa9e,2024,7rXMvXRnWHaSwnVvPeUUfw,"['brazilian pop', 'funk pop', 'pagode', 'brazilian funk']",68,3811936
1cIS13bqNfZcTs8LSK8r0a,Gosta De Rua - Ao Vivo,70,171335,False,Questão de Tempo (Ao Vivo / Vol.2),2024-03-29,Felipe e Rodrigo,7gZu6kPnY9enEi5FvgTO4F,https://open.spotify.com/track/1cIS13bqNfZcTs8LSK8r0a,2024,7gZu6kPnY9enEi5FvgTO4F,"['sertanejo', 'sertanejo universitário', 'agronejo']",74,569255
7pBPXkaVQaP3Y3Wwfkpvbn,Mentirosa - Ao Vivo,71,165566,False,Mentirosa (Ao Vivo),2024-12-19,"Hugo & Guilherme, Wesley Safadão","1LIuN7ov1IBQDdLsU83ojl,1AL2GKpmRrKXkYIcASuRFa",https://open.spotify.com/track/7pBPXkaVQaP3Y3Wwfkpvbn,2024,1LIuN7ov1IBQDdLsU83ojl,"['sertanejo', 'sertanejo universitário', 'agronejo', 'arrocha']",76,3347025
61W9rzBCTv8RZmYxYTtN5v,Torre Eiffel - Ao Vivo,50,202678,False,"Daqui pra Sempre, Vol. 03 (Ao Vivo)",2024-03-01,"Manu, Guilherme & Benuto","0CdnnCbbKD4oIzBmxi2o7r,6m6e7D2TnV0aYMllFFwMxu",https://open.spotify.com/track/61W9rzBCTv8RZmYxYTtN5v,2024,0CdnnCbbKD4oIzBmxi2o7r,"['tecnobrega', 'sertanejo', 'forró', 'piseiro', 'brega', 'arrocha', 'seresta', 'sertanejo universitário']",61,1010471
2sYFUcurlISdHlAsnYCEgD,Me Leva Pra Casa / Escrito Nas Estrelas / Saudade - Ao Vivo,68,265450,False,Raiz Goiânia (Ao Vivo),2023-10-12,Lauana Prado,6TYimByryGphZCtwYopH0y,https://open.spotify.com/track/2sYFUcurlISdHlAsnYCEgD,2024,6TYimByryGphZCtwYopH0y,"['sertanejo', 'sertanejo universitário']",76,5915298
6ukVCqH77f6cwRHyJBhGgy,Arruma Um Bão,73,175078,False,Termômetro,2024-10-03,Israel & Rodolffo,41QLxRXlc2NwfJZkHGHKid,https://open.spotify.com/track/6ukVCqH77f6cwRHyJBhGgy,2024,41QLxRXlc2NwfJZkHGHKid,"['sertanejo', 'sertanejo universitário', 'agronejo', 'piseiro', 'arrocha']",70,3793251
0Irmfs9y37hrHDl88DlWHV,Página de Amigos / Inevitável / Flor - Ao Vivo,72,332629,False,Churrasquinho 3 (Ao Vivo),2024-11-14,Grupo Menos É Mais,6vTqEFbTtTRJsuIpzZgjxi,https://open.spotify.com/track/0Irmfs9y37hrHDl88DlWHV,2024,6vTqEFbTtTRJsuIpzZgjxi,"['pagode', 'samba']",85,6319065
07BRm4ATW5VXnpUagfVJhs,Me Bloqueia (Ao Vivo),70,197027,False,Me Bloqueia (Ao Vivo),2024-02-29,Ferrugem,5ZfBThYiIIhL7jHMG8gDB2,https://open.spotify.com/track/07BRm4ATW5VXnpUagfVJhs,2024,5ZfBThYiIIhL7jHMG8gDB2,"['pagode', 'samba']",76,6367696
7FdGeazienHpcYz9KYAuWW,Romântico - Ao Vivo,68,183758,False,Manifesto Musical 2 (Ao Vivo / EP2),2024-11-01,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,https://open.spotify.com/track/7FdGeazienHpcYz9KYAuWW,2024,3p7PcrEHaaKLJnPUGOtRlT,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']",86,30548941
1DE5qBWvecftp1mCr3eHq3,Mentira Estampada,59,173206,False,Mentira Estampada,2024-09-06,"Wesley Safadão, Natanzinho Lima","1AL2GKpmRrKXkYIcASuRFa,0Il5vC8lqunSFNav4mMLxU",https://open.spotify.com/track/1DE5qBWvecftp1mCr3eHq3,2024,1AL2GKpmRrKXkYIcASuRFa,"['forró', 'sertanejo', 'piseiro', 'arrocha', 'sertanejo universitário', 'brega', 'seresta']",76,12351011
2REIB4DHpMQsrPGEoxwWje,Paredões,66,175621,False,Paredões,2024-11-28,"Grelo, Henrique & Juliano","1eIYP01ZLPKEExhcV6xFgt,3p7PcrEHaaKLJnPUGOtRlT",https://open.spotify.com/track/2REIB4DHpMQsrPGEoxwWje,2024,1eIYP01ZLPKEExhcV6xFgt,"['seresta', 'arrocha', 'piseiro', 'forró', 'brega', 'sertanejo']",68,1184798
4kQbzdZLAeqlrw3y7o4k3i,Dois Tristes - Ao Vivo,64,189440,False,Cantando Sua História (Ao Vivo / Vol.1),2024-03-01,Simone Mendes,2eK9gcJQ6uqVvJL63dnOM3,https://open.spotify.com/track/4kQbzdZLAeqlrw3y7o4k3i,2024,2eK9gcJQ6uqVvJL63dnOM3,"['sertanejo', 'sertanejo universitário', 'pagode', 'forró', 'piseiro', 'agronejo', 'arrocha']",79,3835323
6RzcNTnS02dnqoQMdTkQwi,Descer Pra BC,69,166451,False,Descer Pra BC,2024-11-15,"Brenno & Matheus, DJ Ari SL","5aC2LaswbZgcf1G2uxqBxF,3la3vRfIuDMsydpPfUBryR",https://open.spotify.com/track/6RzcNTnS02dnqoQMdTkQwi,2024,5aC2LaswbZgcf1G2uxqBxF,"['agronejo', 'sertanejo', 'sertanejo universitário', 'piseiro']",66,350220
0BUkQGUXgcvf3gdCWYbtnJ,Oh Garota Eu Quero Você Só Pra Mim.,73,166861,True,Oh Garota Eu Quero Você Só Pra Mim.,2024-12-17,"Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, Mc Rodrigo do CN, MC K9, mc pl alves","4yGgbQJMq9orWypwqtdzYT,7cmuxPnXRJxwuYDHfbD8Eu,6aoGgTKGqtsjj48ymcNs4Z,1BNbDHa9FSPxIyZmcymSyL,54bV1pHNm5h5EcEgMis1RC,6Vxu4TDCN5TMlRpdu6a2Ag,47wsfaEWJwhWd9bs04Oc1g",https://open.spotify.com/track/0BUkQGUXgcvf3gdCWYbtnJ,2024,4yGgbQJMq9orWypwqtdzYT,"['trap funk', 'brazilian trap', 'trap', 'brazilian funk']",76,4813266
6Ap9SM1WkmI4b4Mo2Cpa6f,Última Noite,71,157557,True,Estilo Nattanzinho (Ao Vivo em São Paulo),2024-08-07,"NATTAN, Léo Foguete","1SXhEXzOTF7YeuQX59m7pT,1DuBkL1pAgaZQHXKPiVr08",https://open.spotify.com/track/6Ap9SM1WkmI4b4Mo2Cpa6f,2024,1SXhEXzOTF7YeuQX59m7pT,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",75,3824320
7l9Tq5phzkLnhWUyfp702G,Saveiro,68,144665,False,Saveiro,2024-07-25,"Kaique e Felipe, Luan Pereira","0JRPF8WIKUtSO2IUYfrcuh,5kVgcCdPbeUwxBqWxi2Ktl",https://open.spotify.com/track/7l9Tq5phzkLnhWUyfp702G,2024,0JRPF8WIKUtSO2IUYfrcuh,"['sertanejo', 'agronejo', 'sertanejo universitário']",66,117222
0B5MvllckYxwCaf6S09XCx,5 Da Manhã,28,148897,False,De Bar em Bar 4.0,2024-03-06,Natanzinho Lima,0Il5vC8lqunSFNav4mMLxU,https://open.spotify.com/track/2igTgpY9jlGDpcErqxdWLA,2024,0Il5vC8lqunSFNav4mMLxU,"['arrocha', 'seresta', 'forró', 'brega', 'piseiro', 'sertanejo']",79,2060464
6NGduXgHHF7ORyIu8vrRCW,Sinais - Ao Vivo,59,220845,False,Sorriso Eu Gosto No Pagode (Ao Vivo),2023-11-09,"Sorriso Maroto, Péricles, Ferrugem","1fUSLFr4WUBx7joEcGwpvG,6gEzJZrbm0F4ihvE9iXR9z,5ZfBThYiIIhL7jHMG8gDB2",https://open.spotify.com/track/6NGduXgHHF7ORyIu8vrRCW,2024,1fUSLFr4WUBx7joEcGwpvG,"['pagode', 'samba']",76,3889760
33nPIolhu298tjVGFXuDVL,Anestesiado - Ao Vivo,54,172548,False,Anestesiado (Ao Vivo),2023-11-16,Murilo Huff,3hq7WoPJsrRP0KMSLhUgRz,https://open.spotify.com/track/7vCtJ5u7dFM4tAWtgFf4l8,2024,3hq7WoPJsrRP0KMSLhUgRz,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']",76,2565922
6X6jKoyw1OjogRghMEQAZV,Haverá Sinais - Ao Vivo,67,191365,False,Haverá Sinais (Ao Vivo),2024-02-14,"Jorge & Mateus, Lauana Prado","1elUiq4X7pxej6FRlrEzjM,6TYimByryGphZCtwYopH0y",https://open.spotify.com/track/6X6jKoyw1OjogRghMEQAZV,2024,1elUiq4X7pxej6FRlrEzjM,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']",82,24265494
25CffgwZg6vlUdCsHJijZo,Baqueado - Ao Vivo,82,146750,False,Panda Sem Moderação (Ao Vivo),2024-12-19,"Panda, Ícaro e Gilmar, MJ Records","5qIpstBGrGteJZg1xIvbiz,6Wlvsn3IPHiZwAv02lB5eC,0oAZhL6hFrM3YRr6QzjlOf",https://open.spotify.com/track/25CffgwZg6vlUdCsHJijZo,2024,5qIpstBGrGteJZg1xIvbiz,"['sertanejo', 'sertanejo universitário']",81,234341
51pxwIxDVCbFHW8oyJFQXD,Erro Gostoso - Ao Vivo,65,178811,False,Cintilante (Ao Vivo),2023-01-27,Simone Mendes,2eK9gcJQ6uqVvJL63dnOM3,https://open.spotify.com/track/51pxwIxDVCbFHW8oyJFQXD,2024,2eK9gcJQ6uqVvJL63dnOM3,"['sertanejo', 'sertanejo universitário', 'pagode', 'forró', 'piseiro', 'agronejo', 'arrocha']",79,3835323
4PbNiITOiP1i8ErxJ2qxh3,Canudinho - Ao Vivo,65,124511,False,Paraíso Particular (Ao Vivo),2024-04-11,"Gusttavo Lima, Ana Castela","7MiDcPa6UiV3In7lIM71IN,2CKOmarVWvWqkNWUatHCex",https://open.spotify.com/track/4PbNiITOiP1i8ErxJ2qxh3,2024,7MiDcPa6UiV3In7lIM71IN,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo', 'piseiro', 'forró']",80,23463208
42JNab8NPeCADJ9D3Cl5wS,Barulho Do Foguete - Ao Vivo,73,133546,False,"Escolhas, Vol. 2 (Ao Vivo)",2023-06-22,Zé Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,https://open.spotify.com/track/42JNab8NPeCADJ9D3Cl5wS,2024,487N2T9nIPEHrlTZLL3SQs,"['sertanejo', 'sertanejo universitário', 'agronejo', 'arrocha']",80,23023405
6mJCx80Wc91GPi9ew9bkmD,RAM TCHUM,63,129418,True,RAM TCHUM,2024-02-29,"DENNIS, Ana Castela, Mc Gw","6xlRSRMLgZbsSNd0BMobwy,2CKOmarVWvWqkNWUatHCex,0f1IECbrVV952unZkzrsg2",https://open.spotify.com/track/6mJCx80Wc91GPi9ew9bkmD,2024,6xlRSRMLgZbsSNd0BMobwy,"['brazilian funk', 'funk carioca', 'funk pop', 'funk melody']",69,2361211
0JIYoXtJfORxI6gRpHv6ZW,Traumatizei - Ao Vivo Em Brasília,67,172005,False,To Be (Ao Vivo Em Brasília EP1),2023-02-03,Henrique & Juliano,3p7PcrEHaaKLJnPUGOtRlT,https://open.spotify.com/track/0JIYoXtJfORxI6gRpHv6ZW,2024,3p7PcrEHaaKLJnPUGOtRlT,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']",86,30548941
5EYOxTcSYf7PqZfvZtYVTW,Quando Apaga a Luz e Toma - Dj Ryder Remix,36,140398,False,Quando Apaga a Luz e Toma (Dj Ryder Remix),2023-11-22,"WiLLY DJAY, DJ Ryder","03eAVAQJZGCvnSkKBNevDW,5YumCDj6lKjjgfUUz4Bm5K",https://open.spotify.com/track/5EYOxTcSYf7PqZfvZtYVTW,2024,03eAVAQJZGCvnSkKBNevDW,[],26,1110
0H0QgNfhXZYVXWfErfyBHU,A Cerveja Abre Sozinha - Ao Vivo,48,147988,False,"Fortaleza, Vol.1 (Ao Vivo)",2024-01-12,Murilo Huff,3hq7WoPJsrRP0KMSLhUgRz,https://open.spotify.com/track/1t7hoiam7urTLzzSTHuSDD,2024,3hq7WoPJsrRP0KMSLhUgRz,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']",76,2565922
51FFbyL0PjkYtjXJQP0JoP,Saudade da Minha Vida - Ao Vivo,60,194850,False,Saudade da Minha Vida (Ao Vivo),2023-01-26,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,https://open.spotify.com/track/51FFbyL0PjkYtjXJQP0JoP,2024,7MiDcPa6UiV3In7lIM71IN,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo', 'piseiro', 'forró']",80,23463208
53PpijFATt35Zxfl6LTxoK,Leão,67,166774,False,Decretos Reais,2023-05-25,Marília Mendonça,1yR65psqiazQpeM79CcGh8,https://open.spotify.com/track/53PpijFATt35Zxfl6LTxoK,2024,1yR65psqiazQpeM79CcGh8,"['sertanejo', 'sertanejo universitário', 'arrocha', 'forró']",80,38758961
35D06z7kmwMmYYbyJ0BkSm,Daqui pra Sempre,66,202644,False,Daqui pra Sempre,2023-09-22,"Manu, Simone Mendes","0CdnnCbbKD4oIzBmxi2o7r,2eK9gcJQ6uqVvJL63dnOM3",https://open.spotify.com/track/35D06z7kmwMmYYbyJ0BkSm,2024,0CdnnCbbKD4oIzBmxi2o7r,"['tecnobrega', 'sertanejo', 'forró', 'piseiro', 'brega', 'arrocha', 'seresta', 'sertanejo universitário']",61,1010471
6W196uVRkmQFHbc1XV8DNk,Sonho Dela (Cowboy),65,113233,False,Sonho Dela (Cowboy),2024-05-03,"CountryBeat, Félix, Léo Souzza","5IREutgMnyQqRcc8r15gWk,3KdqkzCC6uPPxW3ZV9vLtT,32q95UvnNYSiflLio02DnS",https://open.spotify.com/track/6W196uVRkmQFHbc1XV8DNk,2024,5IREutgMnyQqRcc8r15gWk,"['agronejo', 'sertanejo', 'sertanejo universitário']",73,253583
37QloSdzrjx2xCH0m65800,Nada Com Nada - Ao Vivo,70,161866,False,Nada Com Nada (Ao Vivo),2024-11-06,"Gustavo Mioto, Grupo Menos É Mais","1X6ORK7IekgmyjV6IFPszP,6vTqEFbTtTRJsuIpzZgjxi",https://open.spotify.com/track/37QloSdzrjx2xCH0m65800,2024,1X6ORK7IekgmyjV6IFPszP,"['sertanejo', 'sertanejo universitário', 'arrocha', 'agronejo']",72,7237551
4A59ygOlOd3V0GbyEmUxKs,Pega Cabuloso - Ao Vivo em São Paulo,54,137066,False,Pega Cabuloso (Ao Vivo em São Paulo),2024-07-25,"NATTAN, Ana Castela","1SXhEXzOTF7YeuQX59m7pT,2CKOmarVWvWqkNWUatHCex",https://open.spotify.com/track/4A59ygOlOd3V0GbyEmUxKs,2024,1SXhEXzOTF7YeuQX59m7pT,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",75,3824320
4pOGEJRVOuaa9oyy7qTGf6,Fui Mlk,77,174110,False,Fui Mlk,2024-11-22,"Nilo, Mc Paiva ZS, DJ Di Marques, Tropa da W&S, FamousKyo","5uD6uRKj2xYxpqx8bscaco,0gHj4MPwwcZ8Zl9CY0hqT5,4CJ3CnKb8dSlzci7eaSOcV,1APqNiQUA2XpwLEbywSWmZ,6neX3m8RObh5N8X6AEBYiw",https://open.spotify.com/track/4pOGEJRVOuaa9oyy7qTGf6,2024,5uD6uRKj2xYxpqx8bscaco,"['brazilian funk', 'trap funk']",67,209742
07YFNeWYEuQ4XQfDd8571k,MTG Perna Bamba X Piranhas do Helipa,75,108923,True,MTG Perna Bamba X Piranhas do Helipa,2024-08-16,"Detagaz, MC Guh SR","1ZzvFAjHtIjUr5CDZKKZf7,1jt8MU2um5rIprsn87sDtR",https://open.spotify.com/track/07YFNeWYEuQ4XQfDd8571k,2024,1ZzvFAjHtIjUr5CDZKKZf7,['brazilian funk'],58,7011
06n87WQroP5WFD4aR45T8X,Comedinha Ficou Bravo,73,152355,True,É o Japa Nk Né Bebê,2024-12-05,"DJ Japa NK, Mc Negão Original, MC Meno K","1bpnl8qbR9GxmiNlkEufW6,4LHTgACY32k94VDjenF0nP,1CbQrKvCpEnekM3QMGJtXK",https://open.spotify.com/track/06n87WQroP5WFD4aR45T8X,2024,1bpnl8qbR9GxmiNlkEufW6,"['brazilian funk', 'trap funk', 'funk consciente']",80,335473
4jUZymsR3lkia9wkP0o9cX,MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,76,144923,False,MTG NA IMAGINAÇÃO (TOPO SESSIONS VOL. 1),2024-09-13,"DJ TOPO, Mc Livinho","0xj9MJx9r0wO2o4aqdergP,7me0S5Z40qVWj3gzyK8aC3",https://open.spotify.com/track/4jUZymsR3lkia9wkP0o9cX,2024,0xj9MJx9r0wO2o4aqdergP,['brazilian funk'],66,264613
0jC7CITOLqQhFIjd7Wb3aL,Macetada nas do Job,72,162461,True,Macetada nas do Job,2024-06-08,"Mc Rodrigo do CN, MC 2jhow, DJ Cayoo, Mc Ws da leste","54bV1pHNm5h5EcEgMis1RC,14jVHWj9dqpLhs8hHEMnyJ,4cdmVPqOs2GXPoP4qJHJXv,5Rs4gTYf15iES8jXZqhx2L",https://open.spotify.com/track/0jC7CITOLqQhFIjd7Wb3aL,2024,54bV1pHNm5h5EcEgMis1RC,"['brazilian funk', 'funk de bh', 'funk carioca']",80,316060
5bPVaf87iW31GGfmk2yqsd,VAI NO CHÃO BANDIDA,77,140307,True,VAI NO CHÃO BANDIDA,2024-10-15,"Dj Guuh, Mc Rodrigo do CN, Mc Talibã","58SW6CcsQsZthOpEf0KASk,54bV1pHNm5h5EcEgMis1RC,2DMQ1LeygTDGeyErwBwaeG",https://open.spotify.com/track/5bPVaf87iW31GGfmk2yqsd,2024,58SW6CcsQsZthOpEf0KASk,['brazilian funk'],60,19696
4TnEIYOXZ9KBGHOIqG5Xs5,ESCADA DO PRÉDIO,70,137272,True,ASTRO,2024-09-04,"PEDRO SAMPAIO, Marina Sena","5wbf52LA6kcaboHSN6NEF1,0nFdWpwl7h6fp3ADRyG14L",https://open.spotify.com/track/4TnEIYOXZ9KBGHOIqG5Xs5,2024,5wbf52LA6kcaboHSN6NEF1,"['brazilian funk', 'funk pop', 'funk carioca', 'brazilian pop', 'brega funk']",75,3115251
0vYrfm0eUQyi6fWbYnBiDc,Meu Carro nao tem Porta Luva - Remastered 2024,74,159999,True,Meu Carro nao tem Porta Luva (Remastered 2024),2024-11-12,"DJ NATAN 22, Mc Rodrigo do CN","1IOofxVTB3jFgrfUpufZgF,54bV1pHNm5h5EcEgMis1RC",https://open.spotify.com/track/0vYrfm0eUQyi6fWbYnBiDc,2024,1IOofxVTB3jFgrfUpufZgF,['brazilian funk'],56,26594
6s1kzj4EbhFLXbuAGJbhbn,Barbie,73,192755,False,Barbie,2024-10-18,"MC Tuto, DJ Glenner","6aoGgTKGqtsjj48ymcNs4Z,6XX6KGpomRDPmGGm7bofCK",https://open.spotify.com/track/6s1kzj4EbhFLXbuAGJbhbn,2024,6aoGgTKGqtsjj48ymcNs4Z,"['brazilian funk', 'funk consciente', 'trap funk']",77,2466046
2HWogzHGTVaCYoj3ZRVwRa,Goodnight Menina 3,64,209032,True,Todo Mundo Odeia o IG,2024-03-21,"Mc IG, DJ Glenner","2q9wk5fkeU2C9CgCKdh4AN,6XX6KGpomRDPmGGm7bofCK",https://open.spotify.com/track/2HWogzHGTVaCYoj3ZRVwRa,2024,2q9wk5fkeU2C9CgCKdh4AN,"['brazilian funk', 'trap funk', 'funk consciente']",80,11366782
3ODUgIaqdpkMXXlsH1kDLh,300 no 7,68,195572,True,300 no 7,2024-06-21,"MC GP, MC Jvila, MC LUUKY, Dj Yuri Pedrada","5s27i7oqhNWIcE4HeoVdq0,2f8xoxornfSw6ePzgyM9NO,70jpkgy5oGT4YjaGFpCpk7,3EYuWIltJb3kzoKyRzcTsi",https://open.spotify.com/track/3ODUgIaqdpkMXXlsH1kDLh,2024,5s27i7oqhNWIcE4HeoVdq0,"['brazilian funk', 'funk consciente', 'trap funk']",78,2134355
6VH6SBNNL2RVWwImq046ce,Penélope Charmosa 2,72,171692,True,Penélope Charmosa 2,2024-09-27,"Boladin 211, Dejinha, MC Rick, DJ AL4DDIN","2xOLGU5UNLV3KQSFteF8ZW,2KLuVzz04VmFSXXT24kiNp,1mvpEXClANunyiHFtAXCxt,32x7si7OXL4SMHBU25qRai",https://open.spotify.com/track/6VH6SBNNL2RVWwImq046ce,2024,2xOLGU5UNLV3KQSFteF8ZW,"['brazilian funk', 'trap funk', 'funk de bh', 'funk consciente']",72,719431
3H7eBmcTJyuEMStfmKuLmG,A Danada Me Ligando,73,283636,True,A Danada Me Ligando,2024-08-23,"MC Cebezinho, DJ Oreia, MC Tuto, Love Funk, Kako","5Dz2FizMLqV0Cr3c8uhEcF,1b8S7EPzdckRyIh0uSbOMI,6aoGgTKGqtsjj48ymcNs4Z,64DTkZLH6KkkMwZEEZ5VWC,5InVWl8IZB8zFAoNa5roKm",https://open.spotify.com/track/3H7eBmcTJyuEMStfmKuLmG,2024,5Dz2FizMLqV0Cr3c8uhEcF,"['brazilian funk', 'funk consciente', 'trap funk']",73,1969843
0UGGLKM970ymsBBN5TKjsD,2025,70,172820,False,2025,2024-12-16,"MC Tuto, DJ Oreia","6aoGgTKGqtsjj48ymcNs4Z,1b8S7EPzdckRyIh0uSbOMI",https://open.spotify.com/track/0UGGLKM970ymsBBN5TKjsD,2024,6aoGgTKGqtsjj48ymcNs4Z,"['brazilian funk', 'funk consciente', 'trap funk']",77,2466046
7xeqjq45imp3qonWKqfyip,SEQUÊNCIA STRIPTEASE,71,144179,False,SEQUÊNCIA STRIPTEASE,2024-12-12,"PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã","5wbf52LA6kcaboHSN6NEF1,0f1IECbrVV952unZkzrsg2,1hMpRPX4OZEaJgBi6BsjHh,2DMQ1LeygTDGeyErwBwaeG",https://open.spotify.com/track/7xeqjq45imp3qonWKqfyip,2024,5wbf52LA6kcaboHSN6NEF1,"['brazilian funk', 'funk pop', 'funk carioca', 'brazilian pop', 'brega funk']",75,3115251
