track_id,track_name,track_popularity,duration_ms,explicit,album_name,release_date,artists,artist_ids,spotify_url,year,primary_artist_id,primary_artist_genres,primary_artist_popularity,primary_artist_followers
1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,72,201122,False,THE ALBUM,2020-10-02,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,2020,41MozSoPIsD1dJM0CLPjZF,['k-pop'],82,56522252
1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,79,222522,True,TRANSLATION,2020-11-02,"Black Eyed Peas, Shakira","1yxSLGMDHlW21z4YXirZDS,0EmeFodog0BfCgMzAIvKQp",https://open.spotify.com/track/1zLBsSVxETQOfINOLYvT5m,2020,1yxSLGMDHlW21z4YXirZDS,[],83,9680949
7a53HqqArd4b9NF4XAmlbI,Kings & Queens,82,162398,False,Heaven & Hell,2020-09-18,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,https://open.spotify.com/track/7a53HqqArd4b9NF4XAmlbI,2020,4npEfmQ6YuiwW1GpUmaq3F,[],78,7810144
4SFknyjLcyTLJFPKD2m96o,How You Like That,75,182956,False,THE ALBUM,2020-10-02,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020,41MozSoPIsD1dJM0CLPjZF,['k-pop'],82,56522252
5anNDQXlqlziwWoH9A3d7K,A Tua Voz,56,195245,False,A Tua Voz,2020-10-22,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,https://open.spotify.com/track/5anNDQXlqlziwWoH9A3d7K,2020,7rXMvXRnWHaSwnVvPeUUfw,"['brazilian pop', 'funk pop', 'pagode', 'brazilian funk']",68,3811936
65lzRdaTSuLkNrCWcSefGi,Mega Sena,56,230909,False,Mega Sena,2020-03-10,Pablo,2uOlKKhuUUWlTITCYYUuIK,https://open.spotify.com/track/65lzRdaTSuLkNrCWcSefGi,2020,2uOlKKhuUUWlTITCYYUuIK,"['arrocha', 'seresta', 'brega', 'forró', 'piseiro', 'sertanejo']",71,2149781
4xqrdfXkTW4T0RauPLv3WA,Heather,86,198040,False,Kid Krow,2020-03-20,Conan Gray,4Uc8Dsxct0oMqx0P6i60ea,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020,4Uc8Dsxct0oMqx0P6i60ea,[],81,12532269
2PaOWQIEkSFkmONCv1Vgui,Eu Feat. Você,57,185124,False,Eu Feat. Você,2020-05-15,Melim,6uYrXgVHctAJtIdSODcyLJ,https://open.spotify.com/track/2PaOWQIEkSFkmONCv1Vgui,2020,6uYrXgVHctAJtIdSODcyLJ,"['mpb', 'brazilian pop', 'nova mpb']",65,5311245
2JTir3y1VuJQmexiTCMcTP,Recairei - Ao Vivo,57,166837,False,Piseiro 2020 Ao Vivo,2020-10-15,Os Barões Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,https://open.spotify.com/track/2JTir3y1VuJQmexiTCMcTP,2020,5Lv2GUVwqmQBPwrTrxucE5,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'agronejo', 'tecnobrega', 'sertanejo universitário']",67,6810027
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,77,237520,True,After Hours,2020-03-20,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,2020,1Xyo4u8uXC1ZmMpatF05PJ,[],95,114452632
1XyJUXZ2clGOcWSeaCd4MS,Confidencial,56,205180,False,O Estouro das Vaquejadas,2020-03-13,Zé Vaqueiro,5K8Rmjmf4RZFffz94EmBRt,https://open.spotify.com/track/1XyJUXZ2clGOcWSeaCd4MS,2020,5K8Rmjmf4RZFffz94EmBRt,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",69,6262988
6MXWnt6UnVkmg6NCPTkOAR,Agora Estou Sofrendo,59,187898,False,VOL 1,2020-05-13,Raquel dos Teclados,6AZMMl0OWhhybvX6q8FXhq,https://open.spotify.com/track/6MXWnt6UnVkmg6NCPTkOAR,2020,6AZMMl0OWhhybvX6q8FXhq,"['seresta', 'brega', 'arrocha', 'forró', 'piseiro', 'tecnobrega']",54,362766
1X0MaGErD8rcspqQs9s2m0,Só Tem Eu,57,164307,False,Só Tem Eu,2020-10-09,Zé Felipe,7cmuxPnXRJxwuYDHfbD8Eu,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,2020,7cmuxPnXRJxwuYDHfbD8Eu,"['piseiro', 'sertanejo', 'agronejo', 'arrocha', 'sertanejo universitário', 'forró']",76,5462338
5AeydY71HZkZQ5dRHU9bHG,Acaso,57,200890,False,Piseiro Atualizado,2020-07-28,Vitor Fernandes,3TJGVUkSJzk5ZPixMFczZX,https://open.spotify.com/track/5AeydY71HZkZQ5dRHU9bHG,2020,3TJGVUkSJzk5ZPixMFczZX,"['piseiro', 'forró', 'arrocha', 'seresta', 'sertanejo', 'brega']",60,2220882
4rPkN1FMzQyFNP9cLUGIIB,Love Again,78,258004,False,Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/track/4rPkN1FMzQyFNP9cLUGIIB,2020,6M2wZ9GZgrQXHCFfjv46we,['pop'],87,47110677
3AzjcOeAmA57TIOr9zF1ZW,Physical,76,193829,False,Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,2020,6M2wZ9GZgrQXHCFfjv46we,['pop'],87,47110677
0qfHRo7pVX4GMJlhG70NQs,eu me amo mais,58,133080,False,solta,2020-05-15,GIULIA BE,0kjGPGtoyKwKVOZAKmv5K6,https://open.spotify.com/track/0qfHRo7pVX4GMJlhG70NQs,2020,0kjGPGtoyKwKVOZAKmv5K6,['brazilian pop'],57,796760
35mvY5S1H3J2QZyna3TFe0,positions,80,172324,True,Positions,2020-10-30,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020,66CXWjxzNUsdJxJ2JdwvnR,['pop'],94,107981653
7t3Xdbufg7q2onVsR8RBdY,Fire On Fire,79,246735,False,Love Goes,2020-10-30,Sam Smith,2wY79sveU1sp5g7SokKOiI,https://open.spotify.com/track/7t3Xdbufg7q2onVsR8RBdY,2020,2wY79sveU1sp5g7SokKOiI,['soft pop'],83,26423364
017PF4Q3l4DBUiWoXk4OWT,Break My Heart,79,221820,False,Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,2020,6M2wZ9GZgrQXHCFfjv46we,['pop'],87,47110677
5QDLhrAOJJdNAmCTJ8xMyW,Dynamite,80,199053,False,BE,2020-11-20,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,2020,3Nrfpe0tUJi4K4DXYWgMUX,['k-pop'],87,81534356
7yjduLSgPntFlq79Cuzrfz,Eu Tenho Medo,65,216835,False,O Original,2020-10-01,Zé Vaqueiro,5K8Rmjmf4RZFffz94EmBRt,https://open.spotify.com/track/7yjduLSgPntFlq79Cuzrfz,2020,5K8Rmjmf4RZFffz94EmBRt,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",69,6262988
3rRin3LyLY92kpEbkCgwf4,Basta Você Me Ligar - Ao Vivo,60,182976,False,DVD Novo dos Barões da Pisadinha Ao Vivo,2020-10-15,"Os Barões Da Pisadinha, Xand Avião","5Lv2GUVwqmQBPwrTrxucE5,43DRDu6nLSeIedZ7T1A616",https://open.spotify.com/track/3rRin3LyLY92kpEbkCgwf4,2020,5Lv2GUVwqmQBPwrTrxucE5,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'agronejo', 'tecnobrega', 'sertanejo universitário']",67,6810027
3B4etxytImrRKQgV3XHjnR,Harleys In Hawaii,78,185480,False,Smile,2020-08-28,Katy Perry,6jJ0s89eD6GaHleKKya26X,https://open.spotify.com/track/3B4etxytImrRKQgV3XHjnR,2020,6jJ0s89eD6GaHleKKya26X,['pop'],85,38685273
5l4GTT4tLccGiZE3KGjlg4,Radar,60,182448,False,Affair,2020-12-01,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,https://open.spotify.com/track/5l4GTT4tLccGiZE3KGjlg4,2020,7rXMvXRnWHaSwnVvPeUUfw,"['brazilian pop', 'funk pop', 'pagode', 'brazilian funk']",68,3811936
5fuK5An5rQcx0OVIzsscOK,Meia Noite (Você tem meu Whatsapp),63,237900,False,Diferente dos Iguais,2020-12-17,Tarcísio do Acordeon,48HORs6F9P7IgdyKrk4MZC,https://open.spotify.com/track/5fuK5An5rQcx0OVIzsscOK,2020,48HORs6F9P7IgdyKrk4MZC,"['piseiro', 'forró', 'arrocha', 'sertanejo', 'seresta', 'brega']",70,7004915
0tsnSrX4XuUMzu0ehBhCFk,Será,56,177299,False,Será,2020-06-19,"Lagum, IZA","5D56dZmhE9DgT01XixdHiD,3zgnrYIltMkgeejmvMCnes",https://open.spotify.com/track/0tsnSrX4XuUMzu0ehBhCFk,2020,5D56dZmhE9DgT01XixdHiD,"['nova mpb', 'mpb', 'brazilian pop']",65,1032969
4EWdGKmUbO3bCTrVfXMzZB,Home,56,224262,False,Home,2020-04-24,Rooftime,4QZjx3AfLqJhGYkmWAEUm7,https://open.spotify.com/track/4EWdGKmUbO3bCTrVfXMzZB,2020,4QZjx3AfLqJhGYkmWAEUm7,"['electronic', 'brazilian bass']",58,127095
3w6mHBjdJQHqV4gwZlqH8A,Hoje Dói,63,243025,False,Diferente dos Iguais,2020-12-17,Tarcísio do Acordeon,48HORs6F9P7IgdyKrk4MZC,https://open.spotify.com/track/3w6mHBjdJQHqV4gwZlqH8A,2020,48HORs6F9P7IgdyKrk4MZC,"['piseiro', 'forró', 'arrocha', 'sertanejo', 'seresta', 'brega']",70,7004915
0hDphSo7vI7gCjEPpD6gu0,se essa vida fosse um filme,58,125097,False,se essa vida fosse um filme,2020-03-27,GIULIA BE,0kjGPGtoyKwKVOZAKmv5K6,https://open.spotify.com/track/0hDphSo7vI7gCjEPpD6gu0,2020,0kjGPGtoyKwKVOZAKmv5K6,['brazilian pop'],57,796760
2WlZuBDgLfT7Kc0admhFdg,BRABA,62,129782,False,BRABA,2020-03-18,Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2020,4PzYKhC14sTJNEr0dzoo0d,"['brazilian pop', 'funk pop', 'brazilian funk']",73,6635632
4IOL6A3QMCu9MdfDYIHUJh,Butecologia,58,170657,False,Alcooústico 2,2020-05-29,Fiduma & Jeca,2h73KyGixa4A1xlhcxjpG1,https://open.spotify.com/track/4IOL6A3QMCu9MdfDYIHUJh,2020,2h73KyGixa4A1xlhcxjpG1,"['sertanejo', 'agronejo', 'sertanejo universitário']",65,635344
1w5GF97jRe8bnNKcBPYPyf,Meu Mel,61,163587,False,O Original,2020-10-01,Zé Vaqueiro,5K8Rmjmf4RZFffz94EmBRt,https://open.spotify.com/track/1w5GF97jRe8bnNKcBPYPyf,2020,5K8Rmjmf4RZFffz94EmBRt,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",69,6262988
3b5iBusDt6w3EYuMuqIuL6,Nêga,60,258220,False,A Nova Cara das Vaquejadas,2020-06-02,"Tarcísio do Acordeon, Vitor Fernandes","48HORs6F9P7IgdyKrk4MZC,3TJGVUkSJzk5ZPixMFczZX",https://open.spotify.com/track/3b5iBusDt6w3EYuMuqIuL6,2020,48HORs6F9P7IgdyKrk4MZC,"['piseiro', 'forró', 'arrocha', 'sertanejo', 'seresta', 'brega']",70,7004915
3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger (with Normani),78,171029,False,Love Goes,2020-10-30,"Sam Smith, Normani","2wY79sveU1sp5g7SokKOiI,2cWZOOzeOm4WmBJRnD5R7I",https://open.spotify.com/track/3xgT3xIlFGqZjYW9QlhJWp,2020,2wY79sveU1sp5g7SokKOiI,['soft pop'],83,26423364
1oFAF1hdPOickyHgbuRjyX,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,85,191013,False,After Hours (Deluxe),2020-03-20,"The Weeknd, Ariana Grande","1Xyo4u8uXC1ZmMpatF05PJ,66CXWjxzNUsdJxJ2JdwvnR",https://open.spotify.com/track/1oFAF1hdPOickyHgbuRjyX,2020,1Xyo4u8uXC1ZmMpatF05PJ,[],95,114452632
1b9IzmXxzKbOe7tcmDYUg0,Hackearam-Me,60,209250,False,Acertou Na Mosca,2020-11-20,"Tierry, Marília Mendonça","4FUMTycjZlEY6ZxMgqNjC8,1yR65psqiazQpeM79CcGh8",https://open.spotify.com/track/1b9IzmXxzKbOe7tcmDYUg0,2020,4FUMTycjZlEY6ZxMgqNjC8,"['arrocha', 'piseiro', 'forró', 'sertanejo', 'brega', 'seresta', 'sertanejo universitário']",58,1524846
727Z2S2mtNH46CbP9EWPwY,If You Love Her,77,217351,False,If You Love Her,2020-09-30,Forest Blakk,7q7IUe2AqtifSZ2q52kHFc,https://open.spotify.com/track/727Z2S2mtNH46CbP9EWPwY,2020,7q7IUe2AqtifSZ2q52kHFc,['spoken word'],66,267142
0YJFlxeHMUr9MxSDQVuQJA,My Time,65,234457,False,MAP OF THE SOUL : 7,2020-02-21,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/track/0YJFlxeHMUr9MxSDQVuQJA,2020,3Nrfpe0tUJi4K4DXYWgMUX,['k-pop'],87,81534356
14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),71,208457,False,Positions,2020-10-30,"Ariana Grande, Ty Dolla $ign","66CXWjxzNUsdJxJ2JdwvnR,7c0XG5cIJTrrAgEC3ULPiq",https://open.spotify.com/track/14gkWVFMwdxBMyqBw1wmIg,2020,66CXWjxzNUsdJxJ2JdwvnR,['pop'],94,107981653
133ocfbXXG4HTk76qgSeUb,We are Bulletproof : the Eternal,66,261542,False,MAP OF THE SOUL : 7,2020-02-21,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/track/133ocfbXXG4HTk76qgSeUb,2020,3Nrfpe0tUJi4K4DXYWgMUX,['k-pop'],87,81534356
6fqaMyg066xlukvUJWdM2T,00:00 (Zero O’Clock),67,250295,False,MAP OF THE SOUL : 7,2020-02-21,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/track/6fqaMyg066xlukvUJWdM2T,2020,3Nrfpe0tUJi4K4DXYWgMUX,['k-pop'],87,81534356
4zGtfOglDBfVUypabBwIjQ,Desce Pro Play (PA PA PA),58,168507,False,Desce Pro Play (PA PA PA),2020-06-26,"ZAAC, Anitta, Tyga","76Xa625geVw0Q7BdyxNjA2,7FNnA9vBm6EKceENgCGRMb,5LHRHt1k9lMyONurDHEdrp",https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,2020,76Xa625geVw0Q7BdyxNjA2,"['brazilian funk', 'funk pop']",57,1371633
6HDHaCnH2FCSdEwXrJfEVF,People,65,197000,False,D-2,2020-05-22,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,https://open.spotify.com/track/6HDHaCnH2FCSdEwXrJfEVF,2020,5RmQ8k4l3HZ8JoPb4mNsML,"['k-pop', 'k-rap']",75,15634158
5NyS3oxTlos3Agl2YtZwrC,RITMO (Bad Boys For Life),70,214854,True,TRANSLATION,2020-11-02,"Black Eyed Peas, J Balvin","1yxSLGMDHlW21z4YXirZDS,1vyhD5VmyZ7KMfW5gqLgo5",https://open.spotify.com/track/5NyS3oxTlos3Agl2YtZwrC,2020,1yxSLGMDHlW21z4YXirZDS,[],83,9680949
65pHtEdxGt4e3Fv1ncPi6V,MORE,68,217088,False,MORE,2020-10-28,"K/DA, Madison Beer, i-dle, Lexie Liu, Jaira Burns, Seraphine, League of Legends","4gOc8TsQed9eqnqJct2c5v,2kRfqPViCqYdSGhYSM9R0Q,2AfmfGFbe0A0WsTYm0SDTx,6fs2or0cKLEM2xohWq8SoX,0tRFWXqKBBQcu5oFVOgVzX,4TqlcgMFDryY96KWcvrhTv,47mIJdHORyRerp4os813jD",https://open.spotify.com/track/65pHtEdxGt4e3Fv1ncPi6V,2020,4gOc8TsQed9eqnqJct2c5v,['k-pop'],62,2217028
6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,69,194607,True,Future Nostalgia,2020-03-27,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/track/6DXZiYUbrYgrVIhfX3U9Z2,2020,6M2wZ9GZgrQXHCFfjv46we,['pop'],87,47110677
6qI0MU175Dk2DeoUjlrOpy,911,64,172133,False,Chromatica,2020-05-29,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,https://open.spotify.com/track/6qI0MU175Dk2DeoUjlrOpy,2020,1HY2Jd0NmPuamShAr6KMms,"['art pop', 'pop']",90,42962546
0ZeGfEAL5Rl4pd5LZBGuEK,Maria,67,199026,False,María,2020-06-29,HWASA,7bmYpVgQub656uNTu6qGNQ,https://open.spotify.com/track/0ZeGfEAL5Rl4pd5LZBGuEK,2020,7bmYpVgQub656uNTu6qGNQ,['k-pop'],63,5675951
2xtP8RNbo2BEMzLX7tK7aq,CRY FOR ME,69,204167,False,CRY FOR ME,2020-12-18,TWICE,7n2Ycct7Beij7Dj7meI4X0,https://open.spotify.com/track/2xtP8RNbo2BEMzLX7tK7aq,2020,7n2Ycct7Beij7Dj7meI4X0,['k-pop'],84,23604384
1Gy9Ofi7nPnNf3kGWPjurm,Echo,78,197586,False,Echo,2020-10-21,Olivia Dean,00x1fYSGhdqScXBRpSj3DW,https://open.spotify.com/track/1Gy9Ofi7nPnNf3kGWPjurm,2020,00x1fYSGhdqScXBRpSj3DW,['pop soul'],91,2006679
0XuepwFJUcKN8T5zTqoP0F,Back Door,70,189286,False,IN LIFE,2020-09-14,Stray Kids,2dIgFjalVxs4ThymZ67YCE,https://open.spotify.com/track/0XuepwFJUcKN8T5zTqoP0F,2020,2dIgFjalVxs4ThymZ67YCE,"['k-pop', 'noise music']",87,21366230
2r8RwegunaKMYW4pDFEMKM,Run,70,195000,False,Nectar,2020-09-24,Joji,3MZsBdqDrRTJihTHQrO6Dq,https://open.spotify.com/track/2r8RwegunaKMYW4pDFEMKM,2020,3MZsBdqDrRTJihTHQrO6Dq,[],83,10774412
0pSqYDTjY1Xt86usTQslAx,Who,67,180413,False,~how i'm feeling~,2020-03-06,"Lauv, BTS","5JZ7CnR6gTvEMKX4g70Amv,3Nrfpe0tUJi4K4DXYWgMUX",https://open.spotify.com/track/0pSqYDTjY1Xt86usTQslAx,2020,5JZ7CnR6gTvEMKX4g70Amv,[],75,6841975
