track_id,track_name,track_popularity,duration_ms,explicit,album_name,release_date,artists,artist_ids,spotify_url,year,primary_artist_id,primary_artist_genres,primary_artist_popularity,primary_artist_followers
4ekDggjElGJX9kNSOtnbVf,Infinity - Dubdogz & Bhaskar Edit,65,196000,False,Infinity (Dubdogz & Bhaskar Edit),2020-01-31,"Dubdogz, Bhaskar","4cdyqaBREB68H77QKCrKP1,6kT18gnkVrCz8xJQcrib7L",https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf,2021,4cdyqaBREB68H77QKCrKP1,"['brazilian bass', 'electronic']",65,507330
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,65,116750,False,Wellerman (Sea Shanty / 220 KID x Billen Ted Remix),2021-01-21,"Nathan Evans, 220 KID","1PKErrAhYFdfrDymGHRQRo,4Euia7UzdRshy1DJOSMTcs",https://open.spotify.com/track/3iw6V4LH7yPj1ESORX9RIN,2021,1PKErrAhYFdfrDymGHRQRo,['sea shanties'],66,662164
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,78,169153,False,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],2021-01-15,"Riton, Nightcrawlers, Mufasa & Hypeman, Mufasa, Dopamine","7i9j813KFoSBMldGqlh2Z1,1gALaWbNDnwS2ECV09sn2A,4L2dV3zY7RmkeiNO035Fi0,23rdR5gsZI5BqncTEKLtDU,3Edve4VIATi0OZngclQlkN",https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,2021,7i9j813KFoSBMldGqlh2Z1,['house'],64,162524
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,78,148197,False,Where Are You Now,2021-07-30,"Lost Frequencies, Calum Scott","7f5Zgnp2spUuuzKplmRkt7,6ydoSd3N2mwgwBHtF6K7eX",https://open.spotify.com/track/3uUuGVFu1V7jTQL60S1r8z,2021,7f5Zgnp2spUuuzKplmRkt7,['tropical house'],76,3109516
25usEf5iGk9HL0LM9VTxue,Pontos de Exclamação - Vintage Culture & Future Class Remix,61,218770,False,Pontos de Exclamação (Vintage Culture & Future Class Remix),2020-06-12,"Jovem Dionisio, Vintage Culture, Future Class","4m5LghDfOKFZNEBZ0GO1OQ,28uJnu5EsrGml2tBd7y8ts,2jFK9ZXWDd7auJvfNfBcuC",https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue,2021,4m5LghDfOKFZNEBZ0GO1OQ,"['nova mpb', 'mpb']",56,268824
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),61,139563,False,Wasted Love (feat. Lagique),2021-01-08,"Ofenbach, Lagique","4AKwRarlmsUlLjIwt38NLw,1PbtWtrN7jZpd4toqxrjm2",https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U,2021,4AKwRarlmsUlLjIwt38NLw,[],68,684112
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),71,162603,False,OUT OUT (feat. Charli XCX & Saweetie),2021-08-13,"Joel Corry, Jax Jones, Charli xcx, Saweetie","6DgP9otnZw5z6daOntINxp,4Q6nIcaBED8qUel8bBx6Cr,25uiPmTg16RbhZWAqwLBy5,6cK3NBO6uP7hh0oyuVELFl",https://open.spotify.com/track/6Dy1jexKYriXAVG6evyUTJ,2021,6DgP9otnZw5z6daOntINxp,['dance pop'],68,474083
7C1trmcQQ5n5RNy4l6ziCv,Some Say - Felix Jaehn Remix,64,186878,False,Some Say (Felix Jaehn Remix),2020-01-10,"Nea, Felix Jaehn","7nqlScm2smydSRl13eaP8E,4bL2B6hmLlMWnUEZnorEtG",https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv,2021,7nqlScm2smydSRl13eaP8E,[],52,58596
0yefuOGH8wmodEFfqwAmsi,If You See Me,50,145865,False,Good Day Sunshine,2021-03-26,Billy the Happy,7EJBwgzK91XQkkQwpjJHVM,https://open.spotify.com/track/0yefuOGH8wmodEFfqwAmsi,2021,7EJBwgzK91XQkkQwpjJHVM,[],43,803
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,75,173381,False,Enemy (with JID) [from the series Arcane League of Legends],2021-10-28,"Imagine Dragons, JID, Arcane, League of Legends","53XhwfbYqKCa1cC15pYq2q,6U3ybJ9UHNKEdsH7ktGBZ7,57nPqD7z62gDdq37US9XJR,47mIJdHORyRerp4os813jD",https://open.spotify.com/track/1r9xUipOqoNwggBpENDsvJ,2021,53XhwfbYqKCa1cC15pYq2q,[],87,58584193
64vgWvPf41BreVeNomZ3nv,Party Girl - VIZE Remix,52,154687,False,Party Girl (VIZE Remix),2020-07-31,"StaySolidRocky, VIZE","1XLWox9w1Yvbodui0SRhUQ,09agIJMxCD2k87ys9Al0f0",https://open.spotify.com/track/64vgWvPf41BreVeNomZ3nv,2021,1XLWox9w1Yvbodui0SRhUQ,[],58,404067
3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,65,145161,False,Pumped Up Kicks,2020-08-21,"Madism, MKJ, Felix Samuel","5UUdxfBMwm0hLlLgnZtBFv,2mdhxkqoWFBLtEC5FRkMD0,2FMdAViOScZVhMjAunoYNK",https://open.spotify.com/track/3Dzso9Q2WwupEclqgxBZht,2021,5UUdxfBMwm0hLlLgnZtBFv,['tropical house'],57,32135
4crczEC1PpoD8TsDsmoWNI,Goodbye,60,144000,False,Goodbye,2020-12-18,"Imanbek, Goodboys","5rGrDvrLOV2VV8SCFVGWlj,2nm38smINjms1LtczR0Cei",https://open.spotify.com/track/4crczEC1PpoD8TsDsmoWNI,2021,5rGrDvrLOV2VV8SCFVGWlj,['slap house'],68,279331
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),73,150052,False,Your Love (9PM),2021-01-15,"ATB, Topic, A7S","7jZM5w05mGhw6wTB1okhD9,0u6GtibW46tFX7koQ6uNJZ,5Wg2b4Mp42gicxEeDNawf7",https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,2021,7jZM5w05mGhw6wTB1okhD9,['trance'],63,455667
0vR2rIVORmgeKiGIgNT0fV,By Your Side (feat. Tom Grennan),62,189671,False,By Your Side (feat. Tom Grennan),2021-06-04,"Calvin Harris, Tom Grennan","7CajNmpbOovFoOoasH2HaY,5SHxzwjek1Pipl1Yk11UHv",https://open.spotify.com/track/0vR2rIVORmgeKiGIgNT0fV,2021,7CajNmpbOovFoOoasH2HaY,['edm'],85,23122521
6KL88T4Ma4ABXqzgUoEwkd,Run,73,168259,False,Human (Deluxe),2021-08-27,OneRepublic,5Pwc4xIPtQLFEnJriah9YJ,https://open.spotify.com/track/6KL88T4Ma4ABXqzgUoEwkd,2021,5Pwc4xIPtQLFEnJriah9YJ,['soft pop'],83,18812964
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,59,136995,False,Where The Lights Are Low,2021-01-22,"Toby Romeo, Felix Jaehn, FAULHABER","2XnY6NZ6rENbLMYabjkRey,4bL2B6hmLlMWnUEZnorEtG,49T8i1paijMAK9rYtjO4lu",https://open.spotify.com/track/0Cnb8XdGDMHAmIRBUJMkIS,2021,2XnY6NZ6rENbLMYabjkRey,[],51,32644
4vvnuJlgBeNVwq3TNmLMNX,Jackie Chan,64,215759,True,The London Sessions,2020-05-15,"Tiësto, Dzeko, Preme, Post Malone","2o5jDhtHVPhrJdv3cEQ99Z,5vQfv3s2Z2SRdPZKr82ABw,0bdJZl7TDeiymDYzMJnVh2,246dkjvS1zLTtiykXe5h60",https://open.spotify.com/track/4vvnuJlgBeNVwq3TNmLMNX,2021,2o5jDhtHVPhrJdv3cEQ99Z,"['edm', 'trance', 'big room']",81,8025300
4uDhts78RdwIDjEqPrYVKp,Sweet Dreams,66,138819,False,Sweet Dreams,2021-06-11,"Alan Walker, Imanbek","7vk5e3vY1uw9plTHJAMwjN,5rGrDvrLOV2VV8SCFVGWlj",https://open.spotify.com/track/4uDhts78RdwIDjEqPrYVKp,2021,7vk5e3vY1uw9plTHJAMwjN,[],80,41362408
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),67,167903,False,Paradise,2020-10-30,"MEDUZA, Dermot Kennedy","0xRXCcSX89eobfrshSVdyu,5KNNVgR6LBIABRIomyCwKJ",https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,2021,0xRXCcSX89eobfrshSVdyu,[],72,976122
4zBVtVJoMj96SIcevRCX3c,What's Up,44,147540,False,What's Up,2021-02-12,"Gaullin, Lucky Luke","1aQwKFn00nswXRDUDipm0K,5ee4yhrWOxaxvL77BoVpVR",https://open.spotify.com/track/12yj178KaJo8PrddT0StaL,2021,1aQwKFn00nswXRDUDipm0K,['slap house'],56,157453
7GiozRoMk95aFl1WbrDdjX,Nobody,52,143952,False,Nobody,2020-10-30,"NOTD, Catello","5jAMCwdNHWr7JThxtMuEyy,4cpqUkL78IoYnEvYj440WE",https://open.spotify.com/track/7GiozRoMk95aFl1WbrDdjX,2021,5jAMCwdNHWr7JThxtMuEyy,[],60,325458
51Of5p3lKZeOg6itfs4og4,Lovefool,69,190487,False,Lovefool,2020-05-08,twocolors,7ACEUD7UsmmXrnj4OLt8f9,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,2021,7ACEUD7UsmmXrnj4OLt8f9,[],63,130197
4AqN8IdKCfItCSbuaFch81,Thank You [Not So Bad],57,197963,False,Thank You [Not So Bad],2020-02-07,"VIZE, Felix Jaehn","09agIJMxCD2k87ys9Al0f0,4bL2B6hmLlMWnUEZnorEtG",https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81,2021,09agIJMxCD2k87ys9Al0f0,['slap house'],63,221008
4SCbD68sf3dBfaE2X8uDSP,Seven Nation Army,60,173658,False,Seven Nation Army,2021-05-14,"Gaullin, Julian Perretta","1aQwKFn00nswXRDUDipm0K,2JLl6rSFWx9YuSPLcLhkAG",https://open.spotify.com/track/4SCbD68sf3dBfaE2X8uDSP,2021,1aQwKFn00nswXRDUDipm0K,['slap house'],56,157453
59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) - 2021 Remix,69,162992,True,Memories (feat. Kid Cudi) [2021 Remix],2021-01-08,"David Guetta, Kid Cudi","1Cs0zKBU1kc0i8ypK3B9ai,0fA0VVWsXO9YnASrzqfmYu",https://open.spotify.com/track/59o6ojGNGJOYiVJSzC6Lsa,2021,1Cs0zKBU1kc0i8ypK3B9ai,['edm'],88,27262374
27bZ77uG7mEhydpaPvThR6,Turn Back Time,55,147260,False,Turn Back Time,2020-11-20,"Diplo, Sonny Fodera","5fMUXHkw8R8eOP2RNVYEZX,39B7ChWwrWDs7zXlsu3MoP",https://open.spotify.com/track/27bZ77uG7mEhydpaPvThR6,2021,5fMUXHkw8R8eOP2RNVYEZX,['moombahton'],79,2830906
4KPYXZUCKYLEEcGmKN4Exs,Weekend (feat. Emelie Cyréus),55,132775,False,Weekend (feat. Emelie Cyréus),2020-03-27,"LIZOT, Emelie Cyréus","12A83CWwFiyXy90ScLWPIe,0sbkGGlLYmgOzcxRqd257O",https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs,2021,12A83CWwFiyXy90ScLWPIe,"['slap house', 'hypertechno']",62,111387
3vrm4dNThrhQ0BArrLIUOV,Somebody's Watching Me,66,176640,False,Somebody's Watching Me,2020-04-17,"Chico Rose, 71 Digits","5OdVywqKqyCWwfE2fZb7IX,7rYojRyXBLPrX6UWfnAkaC",https://open.spotify.com/track/3vrm4dNThrhQ0BArrLIUOV,2021,5OdVywqKqyCWwfE2fZb7IX,['slap house'],52,46528
0d1ujEcFwTqA4kWliTSJim,Don't You Hold Me Down,55,132597,False,Don't You Hold Me Down,2021-08-27,"Alan Walker, Georgia Ku","7vk5e3vY1uw9plTHJAMwjN,5mYakBbBzPMQTfkVMIgiDM",https://open.spotify.com/track/0d1ujEcFwTqA4kWliTSJim,2021,7vk5e3vY1uw9plTHJAMwjN,[],80,41362408
6hEJvWfNOvTUhLuV1Or1of,Whistle (feat. Bertie Scott),54,140156,False,Whistle (feat. Bertie Scott),2021-04-09,"Laidback Luke, Tribbs, Bertie Scott","53cQZtWDwDJwVCNZlfJ6Qk,6iqDK7aHVlwGGgPmcdSK5L,2m0xNVRx1tAHY3pfNXt7Ro",https://open.spotify.com/track/6hEJvWfNOvTUhLuV1Or1of,2021,53cQZtWDwDJwVCNZlfJ6Qk,"['big room', 'electro house']",55,390813
0exVBaDdeqqUMD5G8I16vI,L'amour Toujours,54,162461,False,L'amour Toujours,2021-01-15,"SUD, B3nte, ZAP","7ecUintnJKHsDyZT1qOPYZ,2ykUp1K8tRaOUFd8vvcwXl,6qWz6fDGsGwAO7tDbuOW0T",https://open.spotify.com/track/0exVBaDdeqqUMD5G8I16vI,2021,7ecUintnJKHsDyZT1qOPYZ,['slap house'],42,3701
54OqGd3dmug64db0ZtOtF4,Romance Desapegado,54,184746,False,Romance Desapegado,2020-08-12,Japinha Conde,4G3B4Z3ipxgw6DIrdFd04n,https://open.spotify.com/track/54OqGd3dmug64db0ZtOtF4,2021,4G3B4Z3ipxgw6DIrdFd04n,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'sertanejo universitário']",42,280600
7qmnP8Woc47dLSrMD5MxL1,Amor ou o Litrão,51,173913,False,Amor ou o Litrão,2020-10-16,"Petter Ferraz, Menor Nico","6gGJH7joTDx9M3xREiAq9U,0xTWPVQfXgaj6Je1inSRKw",https://open.spotify.com/track/7qmnP8Woc47dLSrMD5MxL1,2021,6gGJH7joTDx9M3xREiAq9U,"['piseiro', 'forró', 'brega funk', 'brazilian funk', 'brega', 'arrocha']",36,20858
1X0MaGErD8rcspqQs9s2m0,Só Tem Eu,57,164307,False,Só Tem Eu,2020-10-09,Zé Felipe,7cmuxPnXRJxwuYDHfbD8Eu,https://open.spotify.com/track/1X0MaGErD8rcspqQs9s2m0,2021,7cmuxPnXRJxwuYDHfbD8Eu,"['piseiro', 'sertanejo', 'agronejo', 'arrocha', 'sertanejo universitário', 'forró']",76,5462338
71FrGl0XcpL3VId65tB5mg,Recairei - Ao Vivo,53,166837,False,Recairei (Ao Vivo),2020-04-17,Os Barões Da Pisadinha,5Lv2GUVwqmQBPwrTrxucE5,https://open.spotify.com/track/71FrGl0XcpL3VId65tB5mg,2021,5Lv2GUVwqmQBPwrTrxucE5,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'agronejo', 'tecnobrega', 'sertanejo universitário']",67,6810027
7e1VoRlNumuEkXlITMHKLE,Me Gusta (with Cardi B & Myke Towers),55,180788,False,Me Gusta (with Cardi B & Myke Towers),2020-09-18,"Anitta, Myke Towers, Cardi B","7FNnA9vBm6EKceENgCGRMb,7iK8PXO48WeuP03g8YR51W,4kYSro6naA4h99UJvo89HB",https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,2021,7FNnA9vBm6EKceENgCGRMb,"['brazilian pop', 'funk pop', 'brazilian funk', 'funk carioca']",80,13267377
5ra6CI0pEzqjxPEZeBz0d7,Amor e Fé - Acústico,54,322736,False,Cheiro do Mato (Acústico),2020-08-21,Hungria,0vLuOi2k62sHujIfplInlK,https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7,2021,0vLuOi2k62sHujIfplInlK,['brazilian hip hop'],75,11520495
6MXWnt6UnVkmg6NCPTkOAR,Agora Estou Sofrendo,59,187898,False,VOL 1,2020-05-13,Raquel dos Teclados,6AZMMl0OWhhybvX6q8FXhq,https://open.spotify.com/track/6MXWnt6UnVkmg6NCPTkOAR,2021,6AZMMl0OWhhybvX6q8FXhq,"['seresta', 'brega', 'arrocha', 'forró', 'piseiro', 'tecnobrega']",54,362766
60wF0XnX7A0jVpDNA5v8vi,Tudo no Sigilo,57,156995,True,Tudo no Sigilo,2020-02-13,"Vytinho NG, Bianca","5g9XiEkkceEjmAGXfWHpt5,7Jb6GR4PIxHSkDJK8MWuVg",https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi,2021,5g9XiEkkceEjmAGXfWHpt5,"['brega funk', 'brazilian funk', 'brega']",40,47393
58pgi1RpcU2fVJsxhm7BIr,Tapão Na Raba,57,175046,False,Som No Talo,2021-01-22,Raí Saia Rodada,0NiaKn55OzJswiYevvlKfz,https://open.spotify.com/track/58pgi1RpcU2fVJsxhm7BIr,2021,0NiaKn55OzJswiYevvlKfz,"['forró', 'piseiro', 'sertanejo', 'arrocha', 'brega', 'raï', 'seresta', 'sertanejo universitário']",63,2601905
3Y3LVTjdbZ35hGLhvYJxAq,Iluminado,57,200625,True,Iluminado,2020-05-28,"Kawe, Original Quality","1TYJOhNSxMOODWiDVhuyZb,5ZTnWo7IY6rdIxm6aTSR84",https://open.spotify.com/track/3Y3LVTjdbZ35hGLhvYJxAq,2021,1TYJOhNSxMOODWiDVhuyZb,"['brazilian trap', 'brazilian hip hop', 'trap funk', 'trap']",57,777604
4JbGxR5xBd980ovrfkE4HY,SINISTRA CLUB DA DZ7,39,205583,True,SINISTRA CLUB DA DZ7,2021-03-03,DJ Rafinha Dz7,53Ol25ennqhj8wBk711LYj,https://open.spotify.com/track/4JbGxR5xBd980ovrfkE4HY,2021,53Ol25ennqhj8wBk711LYj,"['brazilian funk', 'funk bruxaria']",43,63758
2B0m7HYBaT5alq24RHSLhg,Funk Total: Vai danada,23,164571,True,Funk Total: Vai danada,2020-04-17,"Pk, Becky G, Gabily","5xYkM2vMrE23taj6tl7qkm,4obzFoKoKRHIphyHzJ35G3,5DIR6IADBl1MixJ75bNvAz",https://open.spotify.com/track/2B0m7HYBaT5alq24RHSLhg,2021,5xYkM2vMrE23taj6tl7qkm,"['brazilian funk', 'trap funk', 'brazilian hip hop']",64,805664
6jcGoHrqfRW6fI2I6xtwBQ,Deus é por nós,61,247592,False,Deus é por nós,2020-05-08,MC Marks,04QHNiih9ZesPvals6II1h,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ,2021,04QHNiih9ZesPvals6II1h,"['funk consciente', 'brazilian funk', 'trap funk']",72,2358322
4p8pEdPYOQLzJUKYrLOacy,BALANÇA (feat. Pedro Sampaio),37,126378,True,BALANÇA (feat. Pedro Sampaio),2020-01-30,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala","2QjS2N6sORI7H4qbf6xitS,5wbf52LA6kcaboHSN6NEF1,5hPHLE5ssifxHX5bhK8iXR",https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy,2021,2QjS2N6sORI7H4qbf6xitS,"['brazilian hip hop', 'brazilian funk', 'trap funk', 'brazilian trap']",55,485165
2U68XrMjvMReX0jwMEkHio,Que Saudade da Danada,55,151110,True,Que Saudade da Danada,2020-03-04,MC Levin,0guw2RGoUqaWKpoCY5DzWY,https://open.spotify.com/track/2U68XrMjvMReX0jwMEkHio,2021,0guw2RGoUqaWKpoCY5DzWY,"['brazilian funk', 'brega funk']",59,437773
5AhnPqydkYbZAp4NkyJ7ED,ATENÇÃO,51,135111,False,ATENÇÃO,2021-05-13,"PEDRO SAMPAIO, Luísa Sonza","5wbf52LA6kcaboHSN6NEF1,4PzYKhC14sTJNEr0dzoo0d",https://open.spotify.com/track/5AhnPqydkYbZAp4NkyJ7ED,2021,5wbf52LA6kcaboHSN6NEF1,"['brazilian funk', 'funk pop', 'funk carioca', 'brazilian pop', 'brega funk']",75,3115251
2QLbRVzixE282JSQjBz2DG,Liberdade (Quando o Grave Bate Forte),57,150461,False,Liberdade (Quando o Grave Bate Forte),2020-12-18,"Alok, Mc Don Juan, Dj GBR","0NGAZxHanS9e0iNHpR8f2W,7Lmrb6KcIzfkmgbtokjsAL,0IhzJFf4QBEz0ifqLwScKV",https://open.spotify.com/track/2QLbRVzixE282JSQjBz2DG,2021,0NGAZxHanS9e0iNHpR8f2W,"['brazilian bass', 'electronic', 'slap house', 'electro house']",77,11249319
1D4Jo67A2x8qvAUKu2S12y,Cupido Fdp 2,57,138461,True,Cupido Fdp 2,2020-07-27,"MC Rick, Mc Vittin PV, DJ Swat","1mvpEXClANunyiHFtAXCxt,6fTuuqOYCnU7oleecp16zB,3JrsRa8z1Pngkkf4pDrokD",https://open.spotify.com/track/1D4Jo67A2x8qvAUKu2S12y,2021,1mvpEXClANunyiHFtAXCxt,"['brazilian funk', 'funk de bh', 'trap funk']",68,1700207
12v6LfkX9YIR3uLefIAAYZ,Comprei um Lança,55,112345,True,Comprei um Lança,2020-04-07,Mc Jacaré,6qrqAYlS6lUj2BVXax7SZW,https://open.spotify.com/track/12v6LfkX9YIR3uLefIAAYZ,2021,6qrqAYlS6lUj2BVXax7SZW,"['brazilian funk', 'funk carioca', 'trap funk']",78,1053002
4VUcZNeuit8e7zmSAI4GbL,Talarica,48,162000,False,Talarica,2020-02-17,"Rennan da Penha, MC 2jhow","7ecRwFks8F2vYad383BkKf,14jVHWj9dqpLhs8hHEMnyJ",https://open.spotify.com/track/4VUcZNeuit8e7zmSAI4GbL,2021,7ecRwFks8F2vYad383BkKf,"['brazilian funk', 'funk carioca', 'brega funk']",59,190937
4zGtfOglDBfVUypabBwIjQ,Desce Pro Play (PA PA PA),58,168507,False,Desce Pro Play (PA PA PA),2020-06-26,"ZAAC, Anitta, Tyga","76Xa625geVw0Q7BdyxNjA2,7FNnA9vBm6EKceENgCGRMb,5LHRHt1k9lMyONurDHEdrp",https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ,2021,76Xa625geVw0Q7BdyxNjA2,"['brazilian funk', 'funk pop']",57,1371633
2xsFOxveAQnCPm3LocLwvC,Luz do luar (feat. MC Ju Bronx e MC Vagninho),60,218181,True,Gets Involved,2020-04-17,"MC Fioti, MC Ju Bronx, MC Vagninho","2W6kbe0nm96COrHzNmfLLd,1ubFb00tAa12dv1jfvyLcl,2tEtndB9pNrWidDkzD5urY",https://open.spotify.com/track/2xsFOxveAQnCPm3LocLwvC,2021,2W6kbe0nm96COrHzNmfLLd,['brazilian funk'],57,1381876
2WlZuBDgLfT7Kc0admhFdg,BRABA,62,129782,False,BRABA,2020-03-18,Luísa Sonza,4PzYKhC14sTJNEr0dzoo0d,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg,2021,4PzYKhC14sTJNEr0dzoo0d,"['brazilian pop', 'funk pop', 'brazilian funk']",73,6635632
0AGS6ZRgzobrazmCi6pYMe,Na Raba Toma Tapão,58,165230,False,Na Raba Toma Tapão,2020-06-06,"Niack, Markim WF","5uYe4bcAXlMP7d4mrOYkML,4q3N2WZiTq26rLMdpIGRgP",https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe,2021,5uYe4bcAXlMP7d4mrOYkML,"['brazilian funk', 'brega funk']",52,402115
7M6D0ACikinC39ZtuEwMPo,Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix,36,120050,False,Baila Comigo (feat. Kelly Ruiz) [Rennan da Penha Remix],2020-02-18,"Dayvi, Victor Cardenas, Rennan da Penha, Kelly Ruíz","2TWBei99x2tV70bdYbWdAf,00CMSJdbf36zOzKB3z8JrR,7ecRwFks8F2vYad383BkKf,0cCNT5RyWndpS7Zx7ISEDw",https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo,2021,2TWBei99x2tV70bdYbWdAf,['guaracha'],53,57815
1uP6LzGFVwX2h2D39mOglz,Eu Rebolo Sim,43,130182,False,Eu Rebolo Sim,2021-01-29,Mc Branquinha,4MgxRxXLgmdcrfWXjutvd9,https://open.spotify.com/track/1uP6LzGFVwX2h2D39mOglz,2021,4MgxRxXLgmdcrfWXjutvd9,['brazilian funk'],33,37955
