track_id,track_name,track_popularity,duration_ms,explicit,album_name,release_date,artists,artist_ids,spotify_url,year,primary_artist_id,primary_artist_genres,primary_artist_popularity,primary_artist_followers
1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,76,177954,False,Harry's House,2022-05-20,Harry Styles,6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/track/1qEmFfgcLObUfQm0j1W2CK,2022,6KImCVD70vtIoJWnq6nGn3,[],82,34256068
5Hp4xFihdOE2dmDzxWcBFb,All By Myself,64,171750,False,All By Myself,2022-10-07,"Alok, Sigala, Ellie Goulding","0NGAZxHanS9e0iNHpR8f2W,1IueXOQyABrMOprrzwQJWN,0X2BH1fck6amBIoJhDVmmJ",https://open.spotify.com/track/5Hp4xFihdOE2dmDzxWcBFb,2022,0NGAZxHanS9e0iNHpR8f2W,"['brazilian bass', 'electronic', 'slap house', 'electro house']",77,11249319
2pIUpMhHL6L9Z5lnKxJJr9,Attention,76,180066,False,NewJeans 1st EP 'New Jeans',2022-08-01,NewJeans,6HvZYsbFfjnjFrWF950C9d,https://open.spotify.com/track/2pIUpMhHL6L9Z5lnKxJJr9,2022,6HvZYsbFfjnjFrWF950C9d,['k-pop'],79,11812579
72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,71,202245,False,Hold Me Closer,2022-08-26,"Elton John, Britney Spears","3PhoLpVuITZKcymswpck5b,26dSoYclwsYLMAKD3tpOr4",https://open.spotify.com/track/72yP0DUlWPyH8P7IoxskwN,2022,3PhoLpVuITZKcymswpck5b,[],83,15686512
6dgUya35uo964z7GZXM07g,Nonsense,84,163648,False,emails i can't send,2022-07-15,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,https://open.spotify.com/track/6dgUya35uo964z7GZXM07g,2022,74KM79TiuVKeVCqs8QtB0B,['pop'],92,27314325
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,74,225388,True,RENAISSANCE,2022-07-29,Beyoncé,6vWDO969PvNqNYHIOW5v0m,https://open.spotify.com/track/1xzi1Jcr7mEi9K2RfzLOqS,2022,6vWDO969PvNqNYHIOW5v0m,[],85,41420675
70SX07s7cRqdf0VGLNyPfD,Coisas do Interior,57,146594,False,Do Melhor Jeito,2022-04-28,Zé Vaqueiro,5K8Rmjmf4RZFffz94EmBRt,https://open.spotify.com/track/70SX07s7cRqdf0VGLNyPfD,2022,5K8Rmjmf4RZFffz94EmBRt,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",69,6262988
1VjqXwHU3isibdXLEtXc4q,Life Goes On,74,208088,False,Proof,2022-06-10,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/track/1VjqXwHU3isibdXLEtXc4q,2022,3Nrfpe0tUJi4K4DXYWgMUX,['k-pop'],87,81534356
6Ulh9GPYz6JKdv04qc3q2U,Dengo,70,153958,False,Digo Ou Não Digo,2022-05-20,João Gomes,4JNo6Q5KdcRf1vtSX9mB0S,https://open.spotify.com/track/6Ulh9GPYz6JKdv04qc3q2U,2022,4JNo6Q5KdcRf1vtSX9mB0S,"['piseiro', 'forró', 'arrocha', 'sertanejo', 'brega']",76,7750400
7sopDXkuzXtHt8AQpdBxmT,DONA DE MIM,66,145091,False,DONA DE MIM,2022-12-23,Ana Castela,2CKOmarVWvWqkNWUatHCex,https://open.spotify.com/track/7sopDXkuzXtHt8AQpdBxmT,2022,2CKOmarVWvWqkNWUatHCex,"['sertanejo', 'agronejo', 'sertanejo universitário', 'piseiro']",80,9612168
4f7phfIoOpIhSI8tIK11f6,universo de coisas que eu desconheço,61,198000,False,universo de coisas que eu desconheço,2022-11-11,"ANAVITÓRIA, Lagum","1sPg5EHuQXTMElpZ4iUgXe,5D56dZmhE9DgT01XixdHiD",https://open.spotify.com/track/4f7phfIoOpIhSI8tIK11f6,2022,1sPg5EHuQXTMElpZ4iUgXe,"['mpb', 'nova mpb', 'brazilian pop']",73,7483782
2qmG7dokbGpDGD0T5wORWt,Balanço da Rede,61,166435,False,Balanço da Rede,2022-02-24,"Matheus Fernandes, Xand Avião","37mqXU98U5GmH5ZDtlHM1c,43DRDu6nLSeIedZ7T1A616",https://open.spotify.com/track/2qmG7dokbGpDGD0T5wORWt,2022,37mqXU98U5GmH5ZDtlHM1c,"['piseiro', 'sertanejo', 'forró', 'arrocha', 'sertanejo universitário']",67,945440
1ZHdyBqbtK7JrDcu656YbA,Clima De Rodeio,62,184731,False,Clima De Rodeio,2022-04-01,"Dj Chris No Beat, Ana Castela","0vdcZzmneH0nK9CYFHQBjk,2CKOmarVWvWqkNWUatHCex",https://open.spotify.com/track/1ZHdyBqbtK7JrDcu656YbA,2022,0vdcZzmneH0nK9CYFHQBjk,"['agronejo', 'sertanejo', 'piseiro', 'sertanejo universitário']",59,535932
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),74,165714,False,Deep Down (feat. Never Dull),2022-06-17,"Alok, Ella Eyre, Kenny Dope, Never Dull","0NGAZxHanS9e0iNHpR8f2W,66TrUkUZ3RM29dqeDQRgyA,1TrfxjXu8quyDw05p2bacX,2u3rmzZC0psTER2sDfUebm",https://open.spotify.com/track/7MIhUdNJtaOnDmC5nBC1fb,2022,0NGAZxHanS9e0iNHpR8f2W,"['brazilian bass', 'electronic', 'slap house', 'electro house']",77,11249319
71VNsncPcTfQiklVO9uXfB,Ô Lá na Roça - Ao Vivo,56,160000,False,Ô Lá na Roça (Ao Vivo),2022-06-24,"Felipe & Murillo, Ana Castela","7Dz1HatpprkP9lmZIezKiE,2CKOmarVWvWqkNWUatHCex",https://open.spotify.com/track/71VNsncPcTfQiklVO9uXfB,2022,7Dz1HatpprkP9lmZIezKiE,"['agronejo', 'sertanejo', 'piseiro', 'sertanejo universitário']",42,41892
46oPxSyS5ZZLg0EbqsKW4x,Juliet E Chapelão (Ao Vivo),56,144138,False,Juliet E Chapelão (Ao Vivo),2022-02-25,"Dj Chris No Beat, Luan Pereira, Ana Castela","0vdcZzmneH0nK9CYFHQBjk,5kVgcCdPbeUwxBqWxi2Ktl,2CKOmarVWvWqkNWUatHCex",https://open.spotify.com/track/46oPxSyS5ZZLg0EbqsKW4x,2022,0vdcZzmneH0nK9CYFHQBjk,"['agronejo', 'sertanejo', 'piseiro', 'sertanejo universitário']",59,535932
2hkwwmmLC90T8BQ7t3xufq,Roça Em Mim,60,158171,False,Roça Em Mim,2022-11-17,"Zé Felipe, Ana Castela, Luan Pereira","7cmuxPnXRJxwuYDHfbD8Eu,2CKOmarVWvWqkNWUatHCex,5kVgcCdPbeUwxBqWxi2Ktl",https://open.spotify.com/track/2hkwwmmLC90T8BQ7t3xufq,2022,7cmuxPnXRJxwuYDHfbD8Eu,"['piseiro', 'sertanejo', 'agronejo', 'arrocha', 'sertanejo universitário', 'forró']",76,5462338
5zwwW9Oq7ubSxoCGyW1nbY,Pink Venom,74,186964,False,BORN PINK,2022-09-15,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://open.spotify.com/track/5zwwW9Oq7ubSxoCGyW1nbY,2022,41MozSoPIsD1dJM0CLPjZF,['k-pop'],82,56522252
4EVzu5mYyigjyLrryKbZs7,VERMELHO,62,152690,False,LADY LESTE,2022-02-10,Gloria Groove,7rXMvXRnWHaSwnVvPeUUfw,https://open.spotify.com/track/4EVzu5mYyigjyLrryKbZs7,2022,7rXMvXRnWHaSwnVvPeUUfw,"['brazilian pop', 'funk pop', 'pagode', 'brazilian funk']",68,3811936
13cC8N59S63EOeSNMhskEO,Hotel Caro,61,221857,False,Hotel Caro,2022-06-12,"Baco Exu do Blues, Luísa Sonza","78nr1pVnDR7qZH6QbVMYZf,4PzYKhC14sTJNEr0dzoo0d",https://open.spotify.com/track/13cC8N59S63EOeSNMhskEO,2022,78nr1pVnDR7qZH6QbVMYZf,"['brazilian hip hop', 'brazilian trap']",73,4292880
2BlFIe0712LBUtTHxbqjme,Love Gostosinho - Ao Vivo,69,163833,False,O Fantástico Mundo De Nattan (Ao Vivo),2022-12-08,"NATTAN, Felipe Amorim","1SXhEXzOTF7YeuQX59m7pT,3CIIaeZuFYrAD6PRVyuO4U",https://open.spotify.com/track/2BlFIe0712LBUtTHxbqjme,2022,1SXhEXzOTF7YeuQX59m7pT,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",75,3824320
61DKn8yitHNsj279jNs9h1,Amando Você - Ao Vivo,62,183900,False,Amando Você (Ao Vivo),2022-10-27,"João Gomes, Tarcísio do Acordeon","4JNo6Q5KdcRf1vtSX9mB0S,48HORs6F9P7IgdyKrk4MZC",https://open.spotify.com/track/61DKn8yitHNsj279jNs9h1,2022,4JNo6Q5KdcRf1vtSX9mB0S,"['piseiro', 'forró', 'arrocha', 'sertanejo', 'brega']",76,7750400
4mBto7hyeS6yHhx8lIkn4l,ATENÇÃO,62,135111,False,CHAMA MEU NOME,2022-02-02,"PEDRO SAMPAIO, Luísa Sonza","5wbf52LA6kcaboHSN6NEF1,4PzYKhC14sTJNEr0dzoo0d",https://open.spotify.com/track/4mBto7hyeS6yHhx8lIkn4l,2022,5wbf52LA6kcaboHSN6NEF1,"['brazilian funk', 'funk pop', 'funk carioca', 'brazilian pop', 'brega funk']",75,3115251
7k8YBbVumvWI1ujyjWbvlo,Nunca Mais - Ao Vivo,60,186775,False,O Fantástico Mundo De Nattan (Ao Vivo),2022-12-08,"NATTAN, Xand Avião","1SXhEXzOTF7YeuQX59m7pT,43DRDu6nLSeIedZ7T1A616",https://open.spotify.com/track/7k8YBbVumvWI1ujyjWbvlo,2022,1SXhEXzOTF7YeuQX59m7pT,"['piseiro', 'forró', 'sertanejo', 'arrocha', 'brega', 'seresta']",75,3824320
0yp3TvJNlG50Q4tAHWNCRm,Enjoy the Silence,77,257630,False,"Violator | The 12"" Singles",2022-04-01,Depeche Mode,762310PdDnwsDxAQxzQkfX,https://open.spotify.com/track/0yp3TvJNlG50Q4tAHWNCRm,2022,762310PdDnwsDxAQxzQkfX,"['new wave', 'synthpop', 'darkwave']",75,7438382
6jjYDGxVJsWS0a5wlVF5vS,Butter,74,164952,False,Proof,2022-06-10,BTS,3Nrfpe0tUJi4K4DXYWgMUX,https://open.spotify.com/track/6jjYDGxVJsWS0a5wlVF5vS,2022,3Nrfpe0tUJi4K4DXYWgMUX,['k-pop'],87,81534356
3FkeNbs9Zeiqkr3WkbOiGp,Envolver,67,193805,False,Versions of Me,2022-04-12,Anitta,7FNnA9vBm6EKceENgCGRMb,https://open.spotify.com/track/3FkeNbs9Zeiqkr3WkbOiGp,2022,7FNnA9vBm6EKceENgCGRMb,"['brazilian pop', 'funk pop', 'brazilian funk', 'funk carioca']",80,13267377
7gRFDGEzF9UkBV233yv2dc,Shut Down,73,175889,False,BORN PINK,2022-09-15,BLACKPINK,41MozSoPIsD1dJM0CLPjZF,https://open.spotify.com/track/7gRFDGEzF9UkBV233yv2dc,2022,41MozSoPIsD1dJM0CLPjZF,['k-pop'],82,56522252
